"report_date","movie_title","show_time","general_qty","discount_qty","group_qty","live_qty","total_tickets","gross_total","source_type","source_ref","source_file","price_general","price_discount","price_group","notes"
"2021-07-03","F9","7:30 PM","22","11","2","0","35","266.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\7-2 F9 Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-07-05","F9","7:30 PM","13","3","2","0","18","138.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\7-2 F9 Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-07-06","F9","7:30 PM","19","8","1","0","28","217.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\7-2 F9 Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-07-07","F9","7:30 PM","14","0","1","0","15","123.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\7-2 F9 Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-07-09","Black Widow","7:30 PM","52","10","4","0","66","523.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\7-9 Black Widow Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-07-10","Black Widow","7:30 PM","36","5","10","0","51","378.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\7-9 Black Widow Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-07-11","Black Widow","2:30 PM","0","18","6","0","24","141.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\7-9 Black Widow Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-07-12","Black Widow","7:30 PM","8","7","6","0","21","137.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\7-9 Black Widow Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-07-13","Black Widow","7:30 PM","10","3","2","0","15","112.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\7-9 Black Widow Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-07-14","Black Widow","7:30 PM","5","6","1","0","12","85.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\7-9 Black Widow Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-07-16","Black Widow","7:30 PM","16","12","1","0","29","218.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\7-16 Black Widow Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-07-17","Black Widow","7:30 PM","12","4","0","0","16","128.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\7-16 Black Widow Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-07-18","Black Widow","2:30 PM","5","14","14","0","33","189.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\7-16 Black Widow Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-07-19","Black Widow","7:30 PM","13","4","3","0","20","148.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\7-16 Black Widow Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-07-20","Black Widow","7:30 PM","11","5","1","0","17","130.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\7-16 Black Widow Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-07-21","Black Widow","7:30 PM","24","3","0","0","27","223.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\7-16 Black Widow Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-07-23","Black Widow","7:30 PM","17","4","0","0","21","170.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\7-23 Black Widow Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-07-24","Black Widow","7:30 PM","18","5","6","0","29","209.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\7-23 Black Widow Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-07-25","Black Widow","2:30 PM","0","27","1","0","28","179.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\7-23 Black Widow Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-07-26","Black Widow","7:30 PM","10","1","0","0","11","91.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\7-23 Black Widow Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-07-27","Black Widow","7:30 PM","0","1","4","0","5","22.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\7-23 Black Widow Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-07-28","Black Widow","7:30 PM","6","6","0","0","12","90.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\7-23 Black Widow Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-07-30","Jungle Cruise","7:30 PM","38","34","3","0","75","556.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\7-30 Jungle Cruise Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-07-31","Jungle Cruise","7:30 PM","35","11","2","0","48","377.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\7-30 Jungle Cruise Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-08-01","Jungle Cruise","2:30 PM","5","54","6","0","65","417.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\7-30 Jungle Cruise Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-08-02","Jungle Cruise","7:30 PM","20","14","1","0","35","265.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\7-30 Jungle Cruise Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-08-03","Jungle Cruise","7:30 PM","36","19","1","0","56","433.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\7-30 Jungle Cruise Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-08-04","Jungle Cruise","7:30 PM","15","15","6","0","36","249.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\7-30 Jungle Cruise Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-08-06","Jungle Cruise","7:30 PM","36","17","0","0","53","416.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\8-6 Jungle Cruise Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-08-07","Jungle Cruise","7:30 PM","30","14","0","0","44","346.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\8-6 Jungle Cruise Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-08-08","Jungle Cruise","2:30 PM","0","57","5","0","62","390.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\8-6 Jungle Cruise Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-08-09","Jungle Cruise","7:30 PM","20","10","0","0","30","235.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\8-6 Jungle Cruise Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-08-10","Jungle Cruise","7:30 PM","22","12","4","0","38","281.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\8-6 Jungle Cruise Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-08-11","Jungle Cruise","7:30 PM","11","13","3","0","27","190.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\8-6 Jungle Cruise Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-08-13","Free Guy","7:30 PM","38","15","3","0","56","432.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\8-13 Free Guy Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-08-14","Free Guy","7:30 PM","30","9","6","0","45","337.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\8-13 Free Guy Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-08-15","Free Guy","2:30 PM","5","16","0","0","21","146.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\8-13 Free Guy Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-08-16","Free Guy","7:30 PM","24","4","2","0","30","238.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\8-13 Free Guy Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-08-17","Free Guy","7:30 PM","15","5","8","0","28","192.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\8-13 Free Guy Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-08-18","Free Guy","7:30 PM","16","8","0","0","24","188.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\8-13 Free Guy Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-08-20","8- 20 Free Guy","7:30 PM","28","17","3","0","48","360.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\8- 20 Free Guy.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-08-21","8- 20 Free Guy","7:30 PM","26","11","6","0","43","316.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\8- 20 Free Guy.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-08-22","8- 20 Free Guy","2:30 PM","2","37","3","0","42","269.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\8- 20 Free Guy.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-08-23","8- 20 Free Guy","7:30 PM","18","9","0","0","27","211.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\8- 20 Free Guy.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-08-24","8- 20 Free Guy","7:30 PM","14","5","0","0","19","151.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\8- 20 Free Guy.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-08-25","8- 20 Free Guy","7:30 PM","15","8","0","0","23","179.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\8- 20 Free Guy.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-08-27","Space Jam: A New Legacy","7:30 PM","8","4","1","0","13","98.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\8-27 Space Jam.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-08-28","Space Jam: A New Legacy","7:30 PM","3","1","0","0","4","32.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\8-27 Space Jam.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-08-29","Space Jam: A New Legacy","2:30 PM","0","9","3","0","12","70.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\8-27 Space Jam.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-08-30","Space Jam: A New Legacy","7:30 PM","3","5","0","0","8","58.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\8-27 Space Jam.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-08-31","Space Jam: A New Legacy","7:30 PM","1","3","3","0","7","40.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\8-27 Space Jam.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-09-01","Space Jam: A New Legacy","7:30 PM","3","0","0","0","3","25.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\8-27 Space Jam.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-09-03","Shang Chi","7:30 PM","6","6","0","0","12","90.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\9-3 Shang Chi.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-09-04","Shang Chi","7:30 PM","25","6","4","0","35","267.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\9-3 Shang Chi.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-09-05","Shang Chi","2:30 PM","4","22","1","0","27","181.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\9-3 Shang Chi.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-09-06","Shang Chi","7:30 PM","36","4","1","0","41","336.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\9-3 Shang Chi.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-09-07","Shang Chi","7:30 PM","13","3","0","0","16","130.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\9-3 Shang Chi.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-09-08","Shang Chi","7:30 PM","7","5","1","0","13","96.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\9-3 Shang Chi.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-09-10","Shang Chi","7:30 PM","11","8","5","0","24","165.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\9-10 Shang Chi Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-09-11","Shang Chi","7:30 PM","14","0","4","0","18","135.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\9-10 Shang Chi Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-09-12","Shang Chi","2:30 PM","0","25","1","0","26","166.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\9-10 Shang Chi Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-09-13","Shang Chi","7:30 PM","9","4","0","0","13","102.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\9-10 Shang Chi Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-09-14","Shang Chi","7:30 PM","3","1","1","0","5","36.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\9-10 Shang Chi Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-09-15","Shang Chi","7:30 PM","18","2","0","0","20","166.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\9-10 Shang Chi Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-09-17","Cry Macho","7:30 PM","9","2","0","0","11","89.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\9-17 Cry Macho Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-09-18","Cry Macho","7:30 PM","13","10","0","0","23","175.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\9-17 Cry Macho Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-09-19","Cry Macho","2:30 PM","0","32","3","0","35","220.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\9-17 Cry Macho Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-09-20","Cry Macho","7:30 PM","2","8","4","0","14","85.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\9-17 Cry Macho Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-09-21","Cry Macho","7:30 PM","4","1","0","0","5","40.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\9-17 Cry Macho Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-09-22","Cry Macho","7:30 PM","0","8","0","0","8","52.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\9-17 Cry Macho Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-09-24","Cry Macho","7:30 PM","6","0","0","0","6","51.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\9-24 Cry Macho Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-09-25","Cry Macho","7:30 PM","3","2","6","0","11","62.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\9-24 Cry Macho Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-09-26","Cry Macho","2:30 PM","0","10","0","0","10","65.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\9-24 Cry Macho Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-09-27","Cry Macho","7:30 PM","0","5","0","0","5","32.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\9-24 Cry Macho Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-09-28","Cry Macho","7:30 PM","2","7","0","0","9","62.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\9-24 Cry Macho Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-09-29","Cry Macho","7:30 PM","7","14","2","0","23","158.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\9-24 Cry Macho Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-10-22","Dune","7:30 PM","16","2","2","0","20","157.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\10-22 Dune Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-10-23","Dune","7:30 PM","3","1","2","0","6","40.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\10-22 Dune Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-10-24","Dune","2:30 PM","0","16","1","0","17","108.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\10-22 Dune Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-10-25","Dune","7:30 PM","6","3","0","0","9","70.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\10-22 Dune Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-10-26","Dune","7:30 PM","3","3","0","0","6","45.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\10-22 Dune Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-10-27","Dune","7:30 PM","4","0","1","0","5","38.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\10-22 Dune Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-10-29","Dune","7:30 PM","11","5","0","0","16","126.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\10-29 Dune Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-10-30","Dune","7:30 PM","14","0","2","0","16","127.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\10-29 Dune Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-10-31","Dune","2:30 PM","2","3","0","0","5","36.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\10-29 Dune Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-11-01","Dune","7:30 PM","6","0","0","0","6","51.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\10-29 Dune Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-11-02","Dune","7:30 PM","3","2","0","0","5","38.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\10-29 Dune Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-11-03","Dune","7:30 PM","11","4","0","0","15","119.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\10-29 Dune Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-11-05","Venom 2","7:30 PM","16","1","1","0","18","146.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\11-5 Venom 2 Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-11-06","Venom 2","7:30 PM","30","3","0","0","33","274.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\11-5 Venom 2 Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-11-07","Venom 2","2:30 PM","1","16","3","0","20","124.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\11-5 Venom 2 Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-11-08","Venom 2","7:30 PM","6","2","5","0","13","84.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\11-5 Venom 2 Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-11-09","Venom 2","7:30 PM","7","5","2","0","14","100.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\11-5 Venom 2 Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-11-10","Venom 2","7:30 PM","18","1","3","0","22","171.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\11-5 Venom 2 Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-11-12","The Last Duel","7:30 PM","8","1","0","0","9","74.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\11-12 The Last Duel Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-11-13","The Last Duel","7:30 PM","6","0","0","0","6","51.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\11-12 The Last Duel Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-11-14","The Last Duel","2:30 PM","0","2","0","0","2","13.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\11-12 The Last Duel Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-11-15","The Last Duel","7:30 PM","6","5","4","0","15","99.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\11-12 The Last Duel Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-11-16","The Last Duel","7:30 PM","3","1","2","0","6","40.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\11-12 The Last Duel Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-11-17","The Last Duel","7:30 PM","2","1","1","0","4","27.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\11-12 The Last Duel Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-11-19","Ron’s Gone Wrong","7:30 PM","14","12","4","0","30","213.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\11-19 Ron's Gone Wrong Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-11-20","Ron’s Gone Wrong","7:30 PM","21","8","2","0","31","238.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\11-19 Ron's Gone Wrong Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-11-21","Ron’s Gone Wrong","2:30 PM","0","18","1","0","19","121.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\11-19 Ron's Gone Wrong Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-11-22","Ron’s Gone Wrong","7:30 PM","0","0","5","0","5","20.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\11-19 Ron's Gone Wrong Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-11-23","Ron’s Gone Wrong","7:30 PM","4","5","3","0","12","78.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\11-19 Ron's Gone Wrong Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-11-24","Ron’s Gone Wrong","7:30 PM","7","4","5","0","16","105.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\11-19 Ron's Gone Wrong Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-11-26","Eternals","7:30 PM","5","5","0","0","10","75.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\11-26 Eternals Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-11-27","Eternals","7:30 PM","2","3","3","0","8","48.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\11-26 Eternals Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-11-28","Eternals","2:30 PM","0","36","2","0","38","242.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\11-26 Eternals Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-11-29","Eternals","7:30 PM","4","4","2","0","10","68.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\11-26 Eternals Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-11-30","Eternals","7:30 PM","8","1","5","0","14","94.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\11-26 Eternals Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-12-01","Eternals","7:30 PM","1","1","4","0","6","31.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\11-26 Eternals Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-12-10","Ghostbusters Afterlife","7:30 PM","6","4","1","0","11","81.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\12-10 Ghostbusters Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2021-12-11","Ghostbusters Afterlife","7:30 PM","11","11","3","0","25","177.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2021\12-10 Ghostbusters Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
